# Derived from google/mozc emoji_data.tsv, revision 9fbd649bea4c5e99cd8ad5e487213b26a953a376
# Copyright 2010-2018, Google Inc. All rights reserved.
# License: BSD-3-Clause; see THIRD_PARTY_LICENSES for full terms.
# Unicode CLDR 46.1; Copyright © 2004-2024 Unicode, Inc.
# License: Unicode-3.0; see THIRD_PARTY_LICENSES for full terms.
# azooKey porter version: 1
# Emoji version ceiling: 15.0
# Product aliases: 😄 = わらい / smile (preferred equal match).
#️⃣	かこみすうじ|しゃーぷ|しゃーぷだいやる		絵文字	1874
🔏	かぎ|とじたじょうとぺん|なんきんじょう|ぷらいばしー|ろっく	ink|lock|locked|locked_with_pen|nib|pen|privacy	閉じた錠とペン	767
🔐	あんぜん|かぎ|きー|じょう|せきゅりてぃ|とじたじょうとかぎ|なんきんじょう|ろっく|ろっくかくにん	bike|closed|key|lock|locked|locked_with_key|secure	閉じた錠と鍵	766
🔑	かいじょう|かぎ|きー|ぱすわーど	key|keys|lock|major|password|unlock	鍵	765
🔒️	かぎ|じょう|せじょう|とじたじょう|なんきんじょう|ろっく|ろっくおん		鍵	764
🔓️	かいじょう|かぎ|じょう|なんきんじょう|ひらいたじょう|ろっく|ろっくおふ		鍵	763
🔔	かね|きょうかい|すず|ちゃぺる|べる	bell|break|church|sound	ベル	762
🔕	おとなし|かね|しょうおん|すず|べるしょうおん|みゅーと	bell|bell_with_slash|forbidden|mute|no|not|prohibited|quiet|silent|slash|sound	ベル消音	761
🔖	しおり|たぐ|ふせん|ぶっくまーく	bookmark|mark	しおり	760
🔗	たまき|りんく|りんくしんぼる	link|links	リンクシンボル	759
🔘	にじゅうまる|ぼたん|らじおぼたん	button|geometric|radio|radio_button	ラジオボタン	758
🔙	ばっく|もどる|やじるし	arrow|back|back_arrow	BACK矢印	757
🔚	えんど|おわり|やじるし	arrow|end|end_arrow	END矢印	756
🔛	おん|やじるし	arrow|mark|on|on_arrow	ON矢印	755
🔜	すぐ|すーん|やじるし	arrow|brb|omw|soon|soon_arrow	SOON矢印	754
🔝	うえ|とっぷ|やじるし	arrow|homie|top|top_arrow|up	TOP矢印	753
🔞	きんし|ねんれいせいげん|みせいねん	18|age|eighteen|forbidden|no|no_one_under_eighteen|not|one|prohibited|restriction|underage	18歳未満禁止	752
🔟	かこみすうじ		10	751
🔠	あるふぁべっと|えいおおもじのにゅうりょく|えいじ|おおもじ|だいもんじ|にゅうりょく|ろーまじ	abcd|input|input_latin_uppercase|latin|letters|uppercase	英大文字の入力	750
🔡	あるふぁべっと|えいこもじのにゅうりょく|えいじ|こもじ|にゅうりょく|ろーまじ	abcd|input|input_latin_lowercase|latin|letters|lowercase	英小文字の入力	749
🔢	すうじ|すうじのにゅうりょく|にゅうりょく	1234|input|input_numbers|numbers	数字の入力	748
🔣	きごう|きごうのにゅうりょく|にゅうりょく	input|input_symbols|symbols	記号の入力	747
🔤	あるふぁべっと|えいご|えいじ|えいじのにゅうりょく|えいびーしー|にゅうりょく|ろーまじ	abc|alphabet|input|input_latin_letters|latin|letters	英字の入力	746
🔥	あつい|ひ|ふぁいあー|ふぁいやー|ほのお|もえる	af|burn|fire|flame|hot|lit|litaf|tool	火	745
🔦	あかり|かいちゅうでんとう|でんとう|らいと	electric|flashlight|light|tool|torch	懐中電灯	744
🔧	こうぐ|すぱな|れんち	home|improvement|spanner|tool|wrench	レンチ	743
🔨	かなづち|こうぐ|とんかち|はんまー	hammer|home|improvement|repairs|tool	ハンマー	742
🔩	こうぐ|なっと|ぼると|ぼるととなっと	bolt|home|improvement|nut|nut_and_bolt|tool	ボルトとナット	741
🔪	きょうき|ちょうりきぐ|ないふ|ほうちょう|りょうり	chef|cooking|hocho|kitchen|kitchen_knife|knife|tool|weapon	包丁	740
🔫	けんじゅう|じゅう|ぴすとる|ぶき|みずでっぽう|りぼるばー	gun|handgun|pistol|revolver|tool|water|water_pistol|weapon	水鉄砲	739
🔬	かがく|けんきゅう|けんびきょう|さいえんす|じっけん	experiment|lab|microscope|science|tool	顕微鏡	738
🔭	かがく|かんそく|さいえんす|てんたいかんそく|ぼうえんきょう	contact|extraterrestrial|science|telescope|tool	望遠鏡	737
🔮	うらない|うんめい|くりすたる|すいしょう|すいしょうきゅう|すいしょうだま|たま|まほう	ball|crystal|crystal_ball|fairy|fairytale|fantasy|fortune|future|magic|tale|tool	水晶玉	736
🔯	うらない|だびで|ほし|ゆだやきょう|ろくぼうせい|ろっかくせい	dotted|dotted_six-pointed_star|fortune|jewish|judaism|six-pointed|star	六芒星	735
🔰	しょしんしゃ|しょしんしゃまーく|はつ|わかばまーく	beginner|chevron|green|japanese|japanese_symbol_for_beginner|leaf|symbol|tool|yellow	初心者マーク	734
🔱	いかり|うみ|えんぶれむ|とらいでんと|みつまた	anchor|emblem|poseidon|ship|tool|trident|trident_emblem	トライデント	733
🔲	くろわくしかく|しかく|しかくぼたん|せいほうけい|ぼたん	black|black_square_button|button|geometric|square	黒枠四角	732
🔳	しかく|しかくぼたん|しろわくしかく|せいほうけい|ぼたん	button|geometric|outlined|square|white|white_square_button	白枠四角	731
🔴	あか|あかいまる|おおきいまる|おおまる|まる|まるいぼたん	circle|geometric|red|red_circle	赤い丸	730
🔵	あお|あおいまる|おおきいまる|おおまる|まる|まるいぼたん	blue|blue_circle|circle|geometric	青い丸	729
🔶	おおきいおれんじのひしがた|おおきいひしがた|おれんじ|しかく|だいあ|だいや|ひしがた	diamond|geometric|large|large_orange_diamond|orange	大きいオレンジのひし形	728
🔷	あお|おおきいあおのひしがた|おおきいひしがた|しかく|だいあ|だいや|ひしがた	blue|diamond|geometric|large|large_blue_diamond	大きい青のひし形	727
🔸	おれんじ|しかく|だいあ|だいや|ちいさいおれんじのひしがた|ちいさいひしがた|ひしがた	diamond|geometric|orange|small|small_orange_diamond	小さいオレンジのひし形	726
🔹	あお|しかく|だいあ|だいや|ちいさいあおのひしがた|ちいさいひしがた|ひしがた	blue|diamond|geometric|small|small_blue_diamond	小さい青のひし形	725
🔺	あか|あかいうえさんかく|うえ|うえむきさんかく|さんかく	geometric|pointed|red|red_triangle_pointed_up|triangle|up	赤い上三角	724
🔻	あか|あかいしたさんかく|さんかく|した|したむきさんかく	down|geometric|pointed|red|red_triangle_pointed_down|triangle	赤い下三角	723
🔼	うえ|うえぼたん|うえむきさんかく|さんかく|ぼたん|やじるし	arrow|button|red|up|upwards|upwards_button	上ボタン	722
🔽	さんかく|した|したぼたん|したむきさんかく|ぼたん|やじるし	arrow|button|down|downwards|downwards_button|red	下ボタン	721
🕉️	おーむ|しゅうきょう|ひんずーきょう|ひんどぅーきょう		絵文字	720
🕊️	とり|どうぶつ|はと|へいわ		絵文字	719
🕋	いすらむきょう|かーば|しゅうきょう|じゅんれい|せいち|たてもの|めっか	hajj|islam|kaaba|muslim|religion|umrah	カーバ	718
🕌	いすらむきょう|しゅうきょう|たてもの|もすく	islam|masjid|mosque|muslim|religion	モスク	717
🕍	しなごーぐ|しゅうきょう|たてもの|ゆだやきょう	jew|jewish|judaism|religion|synagogue|temple	シナゴーグ	716
🕎	しゅうきょう|しょくだい|はぬかー|めのらー|めのーらー|ゆだやきょう	candelabrum|candlestick|hanukkah|jewish|judaism|menorah|religion	メノーラー	715
🕐️	いちじ|とけい		時計	714
🕑️	とけい|にじ		時計	713
🕒️	さんじ|とけい		時計	712
🕓️	とけい|よじ		時計	711
🕔️	ごじ|とけい		時計	710
🕕️	とけい|ろくじ		時計	709
🕖️	しちじ|とけい|ななじ		時計	708
🕗️	とけい|はちじ		時計	707
🕘️	くじ|とけい		時計	706
🕙️	じゅうじ|とけい|めざまし		時計	705
🕚️	じゅういちじ|とけい		時計	704
🕛️	しょうご|じゅうにじ|とけい|れいじ		時計	703
🕜️	とけい		絵文字	702
🕝️	とけい		絵文字	701
🕞️	とけい		絵文字	700
🕟️	とけい		絵文字	699
🕠️	とけい		絵文字	698
🕡️	とけい		絵文字	697
🕢️	とけい		絵文字	696
🕣️	とけい		絵文字	695
🕤️	とけい		絵文字	694
🕥️	とけい		絵文字	693
🕦️	とけい		絵文字	692
🕧️	とけい		絵文字	691
🕯️	あかり|きゃんどる|ろうそく		絵文字	690
🕰️	おきどけい|じかん|とけい|まんてるくろっく		絵文字	689
🕳️	あな		絵文字	688
🕴️	ういてるびじねすまん|おとこ|くうちゅうふゆう|すーつ|だんせい|びじねすまん		絵文字	687
🕵️	しりつたんてい|すぱい|たんてい|むしめがね		絵文字	686
🕵️‍♀️	おんな|しりつたんてい|じょせい|じょせいのたんてい|たんてい|むしめがね		絵文字	685
🕵️‍♂️	おとこ|たんてい|だんせい|だんせいのたんてい|むしめがね		絵文字	684
🕶️	さんぐらす|めがね		絵文字	683
🕷️	くも|すぱいだー|むし		絵文字	682
🕸️	うぇぶ|くも|くものす|すぱいだー		絵文字	681
🕹️	げーむ|こんとろーら|じょいすてぃっく|すてぃっく|てれびげーむ|びでおげーむ		絵文字	680
🕺	おとこ|おどるおとこ|さるさ|たんご|だんさー|だんす|だんせい|ふらめんこ	dance|dancer|dancing|elegant|festive|flair|flamenco|groove|lets|man|man_dancing|salsa|tango	踊る男	679
🖇️	かみくりっぷ|くりっぷ|つながったくりっぷ|ぶんぐ|ぶんぼうぐ|ぺーぱーくりっぷ		絵文字	678
🖊️	ぶんぐ|ぶんぼうぐ|ぺん|ぼーるぺん		絵文字	677
🖋️	ぶんぐ|ぶんぼうぐ|ぺん|まんねんひつ		絵文字	676
🖌️	えのぐ|えふで|ぶんぐ|ぶんぼうぐ		絵文字	675
🖍️	くれよん|ぶんぐ|ぶんぼうぐ		絵文字	674
🖐️	きょしゅ|すとっぷ|て|ぱー|ひらいたて		絵文字	673
🖕	うえ|たてたなかゆび|て|なかゆび|ゆび|ゆびさし	finger|hand|middle|middle_finger	立てた中指	672
🖖	て|ばるかんさいん|ばるかんじん|ばるかんのあいさつ	finger|hand|hands|salute|vulcan|vulcan_salute	バルカンの挨拶	671
🖤	あくい|くろ|くろいはーと|はーと	black|black_heart|evil|heart|wicked	黒いハート	670
🖥️	こんぴゅーたー|ですくとっぷ|ですくとっぷぱそこん|ぱそこん|もにたー		絵文字	669
🖨️	いんさつき|こぴーき|こんぴゅーたー|ふくごうき|ぷりんた|ぷりんたー		絵文字	668
🖱️	こんぴゅーたー|ぱそこん|まうす		絵文字	667
🖲️	こんぴゅーたー|とらっくぼーる|ぱそこん		絵文字	666
🖼️	あーと|え|かいが|がく|げいじゅつ|びじゅつかん		絵文字	665
🗂️	いんでっくす|かーどふぉるだー|ふぉるだー|ぶんぐ|ぶんぼうぐ		絵文字	664
🗃️	かーど|かーどふぁいるぼっくす|はこ|ふぁいる|ぶんぐ|ぶんぼうぐ|ぼっくす		絵文字	663
🗄️	きゃびねっと|ひきだし|ふぁいる|ふぁいるきゃびねっと		絵文字	662
🗑️	くずかご|ごみかご|ごみばこ		絵文字	661
🗒️	のーと|ぶんぐ|ぶんぼうぐ|めもちょう|りんぐめも		絵文字	660
🗓️	かれんだー|すけじゅーる|つきめくりかれんだー|ひづけ|よてい		絵文字	659
🗜️	くらんぷ|こうぐ|ばいす|まんりき		絵文字	658
🗝️	かぎ|きー|てがかり|ぱすわーど|ふるいかぎ		絵文字	657
🗞️	しんぶん|しんぶんし|にゅーす|まるめたしんぶん		絵文字	656
🗡️	たんけん|たんとう|だがー|ないふ|ぶき		絵文字	655
🗣️	かお|しるえっと|はなす|はなすひとのしるえっと		絵文字	654
🗨️	かいわ|せりふ|ふきだし|ふきだしひだり		絵文字	653
🗯️	いかり|いかりのふきだし|ふきだし		絵文字	652
🗳️	せんきょ|とうひょう|とうひょうばこ		絵文字	651
🗺️	せかい|せかいちず|ちず|まっぷ		絵文字	650
🗻	ふじさん|やま	fuji|mount|mount_fuji|mountain|nature	富士山	649
🗼	たわー|とう|とうきょう|とうきょうたわー	tokyo|tokyo_tower|tower	東京タワー	648
🗽	あめりか|じゆうのめがみ|ちょうぞう|にゅーよーく|めがみ	liberty|new|ny|nyc|statue|statue_of_liberty|york	自由の女神	647
🗾	ちず|にほん|にほんちず	japan|map|map_of_japan	日本地図	646
🗿	かお|せきぞう|ぞう|もあい|もやい	face|moai|moyai|statue|stoneface|travel	モアイ	645
😀	えがお|かお|すまいる|ないす|にっこり|にっこりわらう|はっぴー|わらう	cheerful|cheery|face|grin|grinning|grinning_face|happy|laugh|nice|smile|smiling|teeth	にっこり笑う	644
😁	えがお|かお|すまいる|ないす|にやっとわらう|はっぴー|わらい|わらう	beaming|beaming_face_with_smiling_eyes|eye|eyes|face|grin|grinning|happy|nice|smile|smiling|teeth	にやっと笑う	643
😂	あはは|うれしなき|えがお|おおわらい|かお|すまいる|なきわらい|なみだ|ばくしょう|わらい|わらう	crying|face|face_with_tears_of_joy|feels|funny|haha|happy|hehe|hilarious|joy|laugh|lmao|lol|rofl|roflmao|tear	嬉し泣き	642
😃	えがお|かお|くちをあけたえがお|すまいる|はっぴー|わーい	awesome|big|eyes|face|grin|grinning|grinning_face_with_big_eyes|happy|mouth|open|smile|smiling|teeth|yay	わーい	641
😄	えがお|かお|すまいる|はっぴー|わらい|わーい	eye|eyes|face|grin|grinning|grinning_face_with_smiling_eyes|happy|laugh|lol|mouth|open|smile|smiling	笑顔	1875
😅	あせ|えがお|かお|すまいる|とほほ|ひやあせ|ひやあせえがお|わーい	cold|dejected|excited|face|grinning|grinning_face_with_sweat|mouth|nervous|open|smile|smiling|stress|stressed|sweat	冷や汗笑顔	639
😆	あはは|うけるね|うれしい|えがお|かお|きゃー|すまいる|まんぞく|わら	closed|eyes|face|grinning|grinning_squinting_face|haha|hahaha|happy|laugh|lol|mouth|open|rofl|smile|smiling|squinting	きゃー	638
😇	えがお|かお|すまいる|てんしのわ|てんしのわがついたえがお|はっぴー|へいわ	angel|angelic|angels|blessed|face|fairy|fairytale|fantasy|halo|happy|innocent|peaceful|smile|smiling|smiling_face_with_halo|spirit|tale	天使の輪がついた笑顔	637
😈	あくま|えがお|かお|すまいる|つの|でびる|わらったあくま	demon|devil|evil|face|fairy|fairytale|fantasy|horns|purple|shade|smile|smiling|smiling_face_with_horns|tale	笑った悪魔	636
😉	うぃんく|うぃんくするかお|ういんく|かお	face|flirt|heartbreaker|sexy|slide|tease|wink|winking|winking_face|winks	ウインク	635
😊	えがお|かお|すまいる|にこにこ|ほほえみ|ほほをあからめる|まんぞく|めをほそめる	blush|eye|eyes|face|glad|satisfied|smile|smiling|smiling_face_with_smiling_eyes	にこにこ	634
😋	うまい|えがお|おいしい|おいしそう|かお|すまいる|にこにこ|にこにこぺろり|はらぺこ|ぺろり	delicious|eat|face|face_savoring_food|food|full|hungry|savor|smile|smiling|tasty|um|yum|yummy	にこにこぺろり	633
😌	あんしん|かお|ほっ|ほっとしたかお	calm|face|peace|relief|relieved|relieved_face|zen	ほっとした顔	632
😍	えがお|かお|すまいる|だいすき|はーと|めがはーとのえがお|らぶ	143|bae|eye|face|feels|heart-eyes|hearts|ily|kisses|love|romance|romantic|smile|smiling_face_with_heart-eyes|xoxo	目がハートの笑顔	631
😎	えがお|かお|くーる|さんぐらす|さんぐらすでえがお|すまいる|めがね	awesome|beach|bright|bro|chilling|cool|face|rad|relaxed|shades|slay|smile|smiling_face_with_sunglasses|style|sunglasses|swag|win	サングラスで笑顔	630
😏	うすわらいをするかお|かお|にやり|ふっ	boss|dapper|face|flirt|homie|kidding|leer|shade|slick|sly|smirk|smirking_face|smug|snicker|suave|suspicious|swag	薄笑いをする顔	629
😐️	かお|ぽーかーふぇいす|むひょうじょう|わらえない		絵文字	628
😑	かお|ふーん|むかんじょう|むひょうじょう|やきもち	awkward|dead|expressionless|expressionless_face|face|fine|inexpressive|jealous|meh|not|oh|omg|straight|uh|unhappy|unimpressed|whatever	無表情	627
😒	かお|しらけ|しらけた|しらける|じとめ|つまらない|ふまん|やきもち	bored|face|fine|jealous|jel|jelly|pissed|smh|ugh|uhh|unamused|unamused_face|unhappy|weird|whatever	しらけた	626
😓	あせ|かお|きもをひやした|さむけ|ずつう|ひやあせ	close|cold|downcast|downcast_face_with_sweat|face|feels|headache|nervous|sad|scared|sweat|yikes	冷や汗	625
😔	かお|かなしい|かんがえこむかお|がっかり|しょぼーん|しょんぼり	awful|bored|dejected|died|disappointed|face|losing|lost|pensive|pensive_face|sad|sucks	しょぼーん	624
😕	かお|こんらん|こんわく|しかめつら|ふーん|わからない	befuddled|confused|confused_face|confusing|dunno|face|frown|hm|meh|not|sad|sorry|sure	混乱	623
😖	かお|こまった|こんらん|こんわく|こんわくしたかお	annoyed|confounded|confounded_face|confused|cringe|distraught|face|feels|frustrated|mad|sad	困惑した顔	622
😗	かお|きす|ちゅっ|でーと	143|date|dating|face|flirt|ily|kiss|kissing_face|love|smooch|smooches|xoxo|you	キス	621
😘	かお|きす|ちゅっ|なげきっす|はーと	adorbs|bae|blowing|face|face_blowing_a_kiss|flirt|heart|ily|kiss|love|lover|miss|muah|romantic|smooch|xoxo|you	投げキッス	620
😙	えがお|かお|きす|すまいる|ちゅっ|にっこりきす	143|closed|date|dating|eye|eyes|face|flirt|ily|kiss|kisses|kissing|kissing_face_with_smiling_eyes|love|night|smile|smiling	にっこりキス	619
😚	かお|きす|ちゅっ|でーと|めをとじてきす|めをとじる	143|bae|blush|closed|date|dating|eye|eyes|face|flirt|ily|kisses|kissing|kissing_face_with_closed_eyes|smooches|xoxo	ちゅっ	618
😛	あまい|かお|した|したをだしたかお|べろ|べー	awesome|cool|face|face_with_tongue|nice|party|stuck-out|sweet|tongue	舌を出した顔	617
😜	あっかんべー|うぃんく|かお|した|じょうだん|じょーく|べー	crazy|epic|eye|face|funny|joke|loopy|nutty|party|stuck-out|tongue|wacky|weirdo|wink|winking|winking_face_with_tongue|yolo	あっかんべー	616
😝	あじみ|かお|した|べろ|べー|めをとじてべー|わーい	closed|eye|eyes|face|gross|horrible|omg|squinting|squinting_face_with_tongue|stuck-out|taste|tongue|whatever|yolo	目を閉じてべー	615
😞	かお|かなしい|がっかり|がっくり|ざんねん|しつぼうしたかお	awful|blame|dejected|disappointed|disappointed_face|face|fail|losing|sad|unhappy	失望した顔	614
😟	かお|かなしい|こまった|しんぱい|なやむかお	anxious|butterflies|face|nerves|nervous|sad|stress|stressed|surprised|worried|worried_face|worry	悩む顔	613
😠	いかり|おこった|おこったかお|かお|ふまん|ぷんぷん	anger|angry|angry_face|blame|face|feels|frustrated|mad|maddening|rage|shade|unhappy|upset	ぷんぷん	612
😡	あかいかお|いかり|かお|かんかん|げきど|ふくれっつら|ぷんぷん	anger|angry|enraged|enraged_face|face|feels|mad|maddening|pouting|rage|red|shade|unhappy|upset	ふくれっ面	611
😢	かお|かなしい|さびしい|なきがお|なく|なみだ|ひどい	awful|cry|crying|crying_face|face|feels|miss|sad|tear|triste|unhappy	泣き顔	610
😣	かお|がまん|がまんするかお|ずつう	concentrate|concentration|face|focus|headache|persevere|persevering|persevering_face	我慢	609
😤	いかり|かお|かちほこったかお|とくいげ|はないき|ふんっ	anger|angry|face|face_with_steam_from_nose|feels|fume|fuming|furious|fury|mad|nose|steam|triumph|unhappy|won	勝ち誇った顔	608
😥	あせ|かお|こまった|どうしよう	anxious|call|close|complicated|disappointed|face|not|relieved|sad|sad_but_relieved_face|sweat|time|whew	どうしよう	607
😦	あきれがお|おどろき|かお|くちをあけたかお|しかめがお|しかめつら|ふほんい|ふまん|ぼうぜん|ぽかーん	caught|face|frown|frowning|frowning_face_with_open_mouth|guard|mouth|open|scared|scary|surprise|what|wow	あきれ顔	606
😧	おどろき|かお|くのう|くもん|こまったかお	anguished|anguished_face|face|forgot|scared|scary|stressed|surprise|unhappy|what|wow	苦悩	605
😨	あおざめ|あおざめたかお|かお|がーん|こわい|ふあん	afraid|anxious|blame|face|fear|fearful|fearful_face|scared|worried	青ざめ	604
😩	あきらめ|かお|つかれ|なきがお|はらぺこ|へとへと	crying|face|fail|feels|hungry|mad|nooo|sad|sleepy|tired|unhappy|weary|weary_face	あきらめ	603
😪	かお|つかれた|ねむい|ねむそうなかお|ねむっているかお|ねむる|ねる	crying|face|good|night|sad|sleep|sleeping|sleepy|sleepy_face|tired	眠い	602
😫	かお|くしゃみ|げんかい|つかれ|つかれた|つかれたかお	cost|face|feels|nap|sad|sneeze|tired|tired_face	疲れた	601
😬	いー|かお|しかめがお|しかめっつら|しかめつら	awk|awkward|dentist|face|grimace|grimacing|grimacing_face|grinning|smile|smiling	しかめ面	600
😭	おおなき|かお|かなしい|ごうきゅう|ごうきゅうするかお|なく|なみだ	bawling|cry|crying|face|loudly|loudly_crying_face|sad|sob|tear|tears|unhappy	大泣き	599
😮	おどろき|かお|きょうかん|くちがひらいたかお|しんじられない|へー	believe|face|face_with_open_mouth|forgot|mouth|omg|open|shocked|surprised|sympathy|unbelievable|unreal|whoa|wow|you	口が開いた顔	598
😮‍💨	あきらめ|あんしん|いきぎれ|いきをはくかお|かお|ためいき|つかれた|ほっとした	blow|blowing|exhale|exhaling|exhausted|face|face_exhaling|gasp|groan|relief|sigh|smiley|smoke|whisper|whistle	息を吐く顔	597
😯	おどろき|かお|すごいね|びっくり|びっくりがお|ぽかーん	epic|face|hushed|hushed_face|omg|stunned|surprised|whoa|woah	ぽかーん	596
😰	あおいかお|あおざめ|あせ|かお|さむい|ひやあせ|ひやあせあおざめ	anxious|anxious_face_with_sweat|blue|cold|eek|face|mouth|nervous|open|rushed|scared|sweat|yikes	冷や汗青ざめ	595
😱	おどろき|かお|がーん|きょうふ|さけび|さけんでいるかお|しょっく	epic|face|face_screaming_in_fear|fear|fearful|munch|scared|scream|screamer|screaming|shocked|surprised|woah	恐怖	594
😲	えーっ|おどろき|かお|きょうがく|びっくり|びっくりしたかお|まさか	astonished|astonished_face|cost|face|no|omg|shocked|totally|way	びっくり	593
😳	あかくなる|えーっ|おどろき|かお|せきめん|とまどい	amazed|awkward|crazy|dazed|dead|disbelief|embarrassed|face|flushed|flushed_face|geez|heat|hot|impressed|jeez|what|wow	赤面	592
😴	おやすみ|かお|ぐーぐー|ねがお|ねむい|ねむる|ねる	bed|bedtime|face|good|goodnight|nap|night|sleep|sleeping|sleeping_face|tired|whatever|yawn|zzz	寝る	591
😵	かお|つかれた|びょうき|ふらふら|めまい	crossed-out|dead|dizzy|eyes|face|face_with_crossed-out_eyes|feels|knocked|out|sick|tired	めまい	590
😵‍💫	うずまき|くらくら|ふらふら|めがぐるぐる|めがまわる|めまい|めをまわしたかお	confused|dizzy|eyes|face|face_with_spiral_eyes|hypnotized|omg|smiley|spiral|trouble|whoa|woah|woozy	目を回した顔	589
😶	かお|くちなし|くちのないかお|だんまり|ちんもく|むごん|むひょうじょう	awkward|blank|expressionless|face|face_without_mouth|mouth|mouthless|mute|quiet|secret|silence|silent|speechless	口のない顔	588
😶‍🌫️	うわのそら|かお|くものなかのかお|ほうしんじょうたい|ぼんやり|むちゅう		絵文字	587
😷	いし|かお|かぜ|かふんしょう|しかい|どくたー|びょうき|ますく|ますくがお	cold|dentist|dermatologist|doctor|dr|face|face_with_medical_mask|germs|mask|medical|medicine|sick	マスク顔	586
😸	えがお|かお|すまいる|どうぶつ|にやっとわらうねこ|ねこ|わらう	animal|cat|eye|eyes|face|grin|grinning|grinning_cat_with_smiling_eyes|smile|smiling	にやっと笑う猫	585
😹	うれしなきするねこ|えがお|かお|すまいる|どうぶつ|なみだ|ねこ|ばくしょう	animal|cat|cat_with_tears_of_joy|face|joy|laugh|laughing|lol|tear|tears	嬉し泣きする猫	584
😺	えがお|かお|すまいる|どうぶつ|にっこりわらうねこ|ねこ	animal|cat|face|grinning|grinning_cat|mouth|open|smile|smiling	にっこり笑う猫	583
😻	えがお|かお|すまいる|どうぶつ|ねこ|はーと|めがはーとのねこ	animal|cat|eye|face|heart|heart-eyes|love|smile|smiling|smiling_cat_with_heart-eyes	目がハートの猫	582
😼	かお|どうぶつ|にやり|にやりとするねこ|ねこ|ふっ	animal|cat|cat_with_wry_smile|face|ironic|smile|wry	にやりとする猫	581
😽	かお|きす|ちゅっ|どうぶつ|ねこ|ねこのきす	animal|cat|closed|eye|eyes|face|kiss|kissing|kissing_cat	猫のキス	580
😾	かお|どうぶつ|ねこ|ふきげん|ふきげんなねこ|ぷんぷん	animal|cat|face|pouting|pouting_cat	不機嫌な猫	579
😿	かお|かなしい|どうぶつ|ないているねこ|なく|なみだ|ねこ	animal|cat|cry|crying|crying_cat|face|sad|tear	泣いている猫	578
🙀	かお|がーん|しょっく|ぜつぼうするねこ|どうぶつ|ねこ|びっくり	animal|cat|face|oh|surprised|weary|weary_cat	絶望する猫	577
🙁	かお|こまった|しかめつら|すこしこまった|すこしこまったかお	face|frown|frowning|sad|slightly|slightly_frowning_face	少し困った顔	576
🙂	えがお|かお|すまいる|はっぴー|ほほえみ|ほほえむ	face|happy|slightly|slightly_smiling_face|smile|smiling	微笑む	575
🙃	えがお|かお|さかさま|さかさまのかお	face|hehe|smile|upside-down|upside-down_face	さかさまの顔	574
🙄	あきれた|うえをみるかお|うわめ|うーん|かお|めをむく	eyeroll|eyes|face|face_with_rolling_eyes|rolling|shade|ugh|whatever	上を見る顔	573
🙅	えぬじー|おことわり|きんし|きんしされた|じぇすちゃー|じょがい|だめ|だめのぽーずをするひと|ばつ|ひと	forbidden|gesture|hand|no|not|person|person_gesturing_no|prohibit	ダメのポーズをする人	572
🙅‍♀️	えぬじー|おんな|じぇすちゃー|じょせい|だめのぽーずをするおんな|ばつ		絵文字	571
🙅‍♂️	えぬじー|おとこ|きんし|じぇすちゃー|だめのぽーずをするおとこ|だんせい|ばつ		絵文字	570
🙆	えくささいず|おーけー|おーけーのぽーずをするひと|じぇすちゃー|て|ひと|びっくり|まる	exercise|gesture|gesturing|hand|ok|omg|person|person_gesturing_ok	OKのポーズをする人	569
🙆‍♀️	おっけー|おーけー|おーけーのぽーずをするおんな|じぇすちゃー|じょせい|まる		絵文字	568
🙆‍♂️	おっけー|おとこ|おーけー|おーけーのぽーずをするおとこ|じぇすちゃー|だんせい|まる		絵文字	567
🙇	おじぎ|おじぎするひと|おねがい|ごめんなさい|しゃざい|じぇすちゃー|どげざ|ゆるして	apology|ask|beg|bow|bowing|favor|forgive|gesture|meditate|meditation|person|person_bowing|pity|regret|sorry	おじぎする人	566
🙇‍♀️	おじぎ|おじぎするおんな|おんな|ごめんなさい|じょせい|どげざ		絵文字	565
🙇‍♂️	おじぎ|おじぎするおとこ|おとこ|ごめんなさい|だんせい|どげざ		絵文字	564
🙈	かくす|さる|さんざる|どうぶつ|みざる|めかくし	embarrassed|evil|face|forbidden|forgot|gesture|hide|monkey|no|omg|prohibited|scared|secret|see-no-evil_monkey|smh|watch	見ざる	563
🙉	きかざる|さる|さんざる|ひみつ	animal|ears|evil|face|forbidden|gesture|hear|hear-no-evil_monkey|listen|monkey|no|not|prohibited|secret|shh|tmi	聞かざる	562
🙊	いわざる|さる|さんざる|だまる|ないしょ|ひみつ	animal|evil|face|forbidden|gesture|monkey|no|not|oops|prohibited|quiet|secret|speak|speak-no-evil_monkey|stealth	言わざる	561
🙋	きょしゅ|しつもん|じぇすちゃー|て|てをあげる|てをあげるじん|ひと|わかった	gesture|hand|here|know|me|person|person_raising_hand|pick|question|raise|raising	手を挙げる人	560
🙋‍♀️	おんな|きょしゅ|じょせい|てをあげる|てをあげるおんな		絵文字	559
🙋‍♂️	おとこ|きょしゅ|だんせい|てをあげる|てをあげるおとこ		絵文字	558
🙌	じぇすちゃー|て|てをあげる|ばんざい|りょうて	celebration|gesture|hand|hands|hooray|praise|raised|raising|raising_hands	バンザイ	557
